line,col,source,char,lib,file,function,optimization,opt,arch,clangversion,type,id,leaks_secret,fixed_upstream
2801,11, tmp = t0 * (t1 & 1);,*,libgcrypt,mceliece6688128f.c,_gcry_mceliece6688128f_keypair|gf_mul,O3--disable-loop-level-heuristics|O1--x86-cmov-converter-force-all|Ofast|O3|Os--x86-cmov-converter-force-all|Oz--x86-cmov-converter-force-all|O2,levels|flag1,X8664|AArch64,clang18|clang20,cjump,87,YES,libgcrypt@4012e9a037c5
184,60,                                  instance->segment_length +,+,libsodium,crypto_pwhash/argon2/argon2-fill-block-ref.c,_sodium_argon2_fill_segment_ref,Ofast--instcombine-max-iterations=0|O2--instcombine-max-iterations=0|O3--instcombine-max-iterations=0,flag1,RISCV,clang14,cjump,394,NO,not_fixed
172,64,                    position->slice * instance->segment_length +,+,libsodium,crypto_pwhash/argon2/argon2-fill-block-ref.c,_sodium_argon2_fill_segment_ref,Ofast--instcombine-max-iterations=0|O2--instcombine-max-iterations=0|O1--instcombine-max-iterations=0|O3--instcombine-max-iterations=0,flag1,RISCV,clang14,cjump,391,NO,not_fixed
183,57,            reference_area_size = instance->lane_length -,-,libsodium,crypto_pwhash/argon2/argon2-fill-block-ref.c,_sodium_argon2_fill_segment_ref,O1--instcombine-max-iterations=0,flag1,RISCV,clang14,cjump,393,NO,not_fixed
34,10,        i++;,+,libsodium,sodium/codecs.c,sodium_bin2hex,Ofast|O3|O2,levels,X8664|AArch64,clang14|clang18|clang20,cjump,122,NO,not_fixed
806,22,        pad_len |= i & (1U + ~is_barrier);,&,libsodium,sodium/utils.c,sodium_unpad,O3--disable-loop-level-heuristics|Oz-fglobal-isel|O3--select-opti-loop-cycle-gain-threshold=0|Ofast-fglobal-isel|Ofast--disable-loop-level-heuristics|Os-fglobal-isel|O3-fglobal-isel|Ofast--select-opti-loop-cycle-gain-threshold=0|O2-fglobal-isel,flag1,X8664|AArch64,clang18|clang20,cjump,123,NO,not_fixed
206,60,    absolute_position = start_position + relative_position - instance->lane_length;,-,libsodium,crypto_pwhash/argon2/argon2-fill-block-ref.c,_sodium_argon2_fill_segment_ref,O1,levels,RISCV,clang14,cjump,395,NO,not_fixed
178,57,    curr_offset = position.lane * instance->lane_length +,+,libsodium,crypto_pwhash/argon2/argon2-fill-block-ref.c,_sodium_argon2_fill_segment_ref,Os--rotation-max-header-size=0|O1--rotation-max-header-size=0|O2--rotation-max-header-size=0|Ofast--rotation-max-header-size=0|O3--rotation-max-header-size=0|Oz,levels|flag1,RISCV,clang14,cjump,392,NO,not_fixed
2731,13,    fe_f[0] += (h[31] >> 7) * 19 + (h[63] >> 7) * 722;,+,libsodium,crypto_core/ed25519/ref10/ed25519_ref10.c,_sodium_ge25519_from_hash,O3--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all|O2--x86-cmov-converter-force-all,flag1,X8664,clang18|clang20,cjump,119,YES,libsodium@e6d6321ab5a5
2731,29,    fe_f[0] += (h[31] >> 7) * 19 + (h[63] >> 7) * 722;,*,libsodium,crypto_core/ed25519/ref10/ed25519_ref10.c,_sodium_ge25519_from_hash,Oz--x86-cmov-converter-force-all,flag1,X8664,clang18|clang20,cjump,120,YES,libsodium@e6d6321ab5a5
2731,34,    fe_f[0] += (h[31] >> 7) * 19 + (h[63] >> 7) * 722;,+,libsodium,crypto_core/ed25519/ref10/ed25519_ref10.c,_sodium_ge25519_from_hash,O1--x86-cmov-converter-force-all|Ofast|O1|Os|O3|Os--x86-cmov-converter-force-all|O2|Oz,levels|flag1,X8664|RISCV,clang14|clang18|clang20,cjump,121,YES,libsodium@e6d6321ab5a5
91,41,"    return crypto_verify_32(h, correct) | (-(h == correct)) |",|,libsodium,crypto_auth/hmacsha512256/auth_hmacsha512256.c,crypto_auth_hmacsha512256_verify,O3--x86-cmov-converter-force-all|O1--x86-cmov-converter-force-all|Ofast|O1|Os|O3|Os--x86-cmov-converter-force-all|O2--x86-cmov-converter-force-all|Oz--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all|O2|Oz,levels|flag1,X8664|RISCV,clang14|clang18|clang20,cjump,118,NO,not_fixed
116,41,"    return crypto_verify_32(h, correct) | (-(h == correct)) |",|,libsodium,crypto_auth/hmacsha256/auth_hmacsha256.c,crypto_auth_hmacsha256_verify,O3--x86-cmov-converter-force-all|O1--x86-cmov-converter-force-all|Ofast|O1|Os|O3|Os--x86-cmov-converter-force-all|O2--x86-cmov-converter-force-all|Oz--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all|O2|Oz,levels|flag1,X8664|RISCV,clang14|clang18|clang20,cjump,116,NO,not_fixed
116,41,"    return crypto_verify_64(h, correct) | (-(h == correct)) |",|,libsodium,crypto_auth/hmacsha512/auth_hmacsha512.c,crypto_auth_hmacsha512_verify,O3--x86-cmov-converter-force-all|O1--x86-cmov-converter-force-all|Ofast|O1|Os|O3|Os--x86-cmov-converter-force-all|O2--x86-cmov-converter-force-all|Oz--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all|O2|Oz,levels|flag1,X8664|RISCV,clang14|clang18|clang20,cjump,117,NO,not_fixed
345,76,                             MBEDTLS_LMOTS_P_SIG_DIGIT_COUNT(params->type) *,*,mbedtls,../tf-psa-crypto/drivers/builtin/src/lmots.c,mbedtls_lmots_calculate_public_key_candidate,O3--x86-cmov-converter-force-all|Oz-fglobal-isel|O1--x86-cmov-converter-force-all|Ofast|O1|Ofast-fglobal-isel|Os|O3|O3-fglobal-isel|Os-fglobal-isel|Os--x86-cmov-converter-force-all|O1-fglobal-isel|O2--x86-cmov-converter-force-all|O2-fglobal-isel|Oz--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all|O2,levels|flag1,X8664|RISCV,clang14|clang18|clang20,cjump,130,NO,not_fixed
490,32,"                           sig + MBEDTLS_LMOTS_SIG_SIGNATURE_OFFSET(params->type),",+,mbedtls,../tf-psa-crypto/drivers/builtin/src/lmots.c,mbedtls_lmots_calculate_public_key_candidate,Oz--instcombine-max-iterations=0|O2--instcombine-max-iterations=0|O1--instcombine-max-iterations=0|Os--instcombine-max-iterations=0|O0|O3--instcombine-max-iterations=0|Ofast--instcombine-max-iterations=0,levels|flag1,RISCV,clang14|clang18|clang20,cjump,131,NO,not_fixed
611,32,                RK[4]  = RK[0] ^ round_constants[i] ^,^,mbedtls,../tf-psa-crypto/drivers/builtin/src/aes.c,mbedtls_aes_setkey_enc,Ofast--unroll-count=100|Os--unroll-force-peel-count=100|O2--unroll-count=50|O2--unroll-force-peel-count=100|O3--unroll-count=100|Ofast--unroll-force-peel-count=100|Ofast--unroll-count=50|O2--unroll-count=100|Ofast--unroll-force-peel-count=50|O3--unroll-force-peel-count=50|Os--unroll-force-peel-count=50|O3--unroll-force-peel-count=100|O3--unroll-count=50|O2--unroll-force-peel-count=50,flag1,RISCV,clang14,cjump,397,NO,not_fixed
627,32,                RK[6]  = RK[0] ^ round_constants[i] ^,^,mbedtls,../tf-psa-crypto/drivers/builtin/src/aes.c,mbedtls_aes_setkey_enc,Ofast--unroll-count=100|Os--unroll-force-peel-count=100|O2--unroll-count=50|O2--unroll-force-peel-count=100|O3--unroll-count=100|Ofast--unroll-force-peel-count=100|Ofast--unroll-count=50|O2--unroll-count=100|Ofast--unroll-force-peel-count=50|O3--unroll-force-peel-count=50|Os--unroll-force-peel-count=50|O3--unroll-force-peel-count=100|O3--unroll-count=50|O2--unroll-force-peel-count=50,flag1,RISCV,clang14,cjump,398,NO,not_fixed
644,32,                RK[8]  = RK[0] ^ round_constants[i] ^,^,mbedtls,../tf-psa-crypto/drivers/builtin/src/aes.c,mbedtls_aes_setkey_enc,Ofast--unroll-count=100|Os--unroll-force-peel-count=100|O2--unroll-count=50|O2--unroll-force-peel-count=100|O3--unroll-count=100|Ofast--unroll-force-peel-count=100|Ofast--unroll-count=50|O2--unroll-count=100|Ofast--unroll-force-peel-count=50|O3--unroll-force-peel-count=50|Os--unroll-force-peel-count=50|O3--unroll-force-peel-count=100|O3--unroll-count=50|O2--unroll-force-peel-count=50,flag1,RISCV,clang14,cjump,399,NO,not_fixed
511,39,            / operation->block_length * operation->block_length;,*,mbedtls,../tf-psa-crypto/drivers/builtin/src/psa_crypto_cipher.c,mbedtls_psa_cipher_update,Ofast|O3|O2,levels,X8664,clang14|clang18|clang20,cjump,134,NO,not_fixed
1701,23,            pad_count += increment;,+,mbedtls,ssl_msg.c,mbedtls_ssl_decrypt_buf,Oz--inline-call-penalty=50|Oz--inline-threshold=100|Ofast|O1|Os|O3|Oz--inline-call-penalty=100|Oz--inline-threshold=50|O2,levels|flag1,RISCV,clang14,cjump,404,YES,mbedtls@CVE-2025-66442
430,20,        *RK++ = *SK++;,+,mbedtls,../tf-psa-crypto/drivers/builtin/src/camellia.c,mbedtls_camellia_setkey_dec,Os--unroll-force-peel-count=50|Oz--unroll-force-peel-count=50,flag1,RISCV,clang20,cjump,569,NO,not_fixed
380,56,"        MERKLE_TREE_INTERNAL_NODE_AM(ctx->params.type) + q_leaf_identifier,",+,mbedtls,../tf-psa-crypto/drivers/builtin/src/lms.c,mbedtls_lms_verify,O3--x86-cmov-converter-force-all|O1--x86-cmov-converter-force-all|Os--x86-cmov-converter-force-all|O2--x86-cmov-converter-force-all|Oz--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all,flag1,X8664,clang18|clang20,cjump,132,NO,not_fixed
1690,48,        size_t const start_idx = rec->data_len - num_checks;,-,mbedtls,ssl_msg.c,mbedtls_ssl_decrypt_buf,O3--x86-cmov-converter-force-all|O1--x86-cmov-converter-force-all|Ofast|O1|Os|O3|Os--x86-cmov-converter-force-all|O2--x86-cmov-converter-force-all|Oz--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all|O2|Oz,levels|flag1,X8664|RISCV,clang14|clang18|clang20,cjump,138,NO,not_fixed
7892,44,        transform->minlen = explicit_ivlen + transform->taglen;,+,mbedtls,ssl_tls.c,ssl_tls12_populate_transform,O2--enable-gvn-sink|Ofast--enable-gvn-sink|Os--enable-gvn-sink|Oz--enable-gvn-sink|O3--enable-gvn-sink,flag1,RISCV,clang14,cjump,406,NO,not_fixed
5347,29,        transform_expansion += block_size;,+,mbedtls,ssl_msg.c,mbedtls_ssl_get_record_expansion,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,405,NO,not_fixed
214,91,        uint64_t x = mbedtls_get_unaligned_uint64(a + i) ^ mbedtls_get_unaligned_uint64(b + i);,+,mbedtls,../tf-psa-crypto/drivers/builtin/src/aes.c,mbedtls_aes_crypt_xts,O3--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all|O2--x86-cmov-converter-force-all,flag1,X8664,clang18|clang20,cjump,125,NO,not_fixed
365,11,        x ^= XTIME(x);,^,mbedtls,../tf-psa-crypto/drivers/builtin/src/aes.c,mbedtls_aes_setkey_enc,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,396,NO,not_fixed
1593,16,        y -= z * b;,*,mbedtls,../tf-psa-crypto/drivers/builtin/src/bignum.c,mbedtls_mpi_write_string|mbedtls_mpi_mod_int|mpi_check_small_factors,Ofast|O3|O2,levels,X8664,clang14|clang18|clang20,cjump,126,NO,not_fixed
1598,16,        y -= z * b;,*,mbedtls,../tf-psa-crypto/drivers/builtin/src/bignum.c,mbedtls_mpi_write_string|mpi_check_small_factors|mbedtls_mpi_mod_int,Ofast|O3|O2,levels,X8664,clang14|clang18|clang20,cjump,126,NO,not_fixed
424,13,    *RK++ = *SK++;,*,mbedtls,../tf-psa-crypto/drivers/builtin/src/camellia.c,mbedtls_camellia_setkey_dec,Os--unroll-force-peel-count=50|Oz--unroll-force-peel-count=50,flag1,AArch64|X8664|RISCV,clang20,cjump|mmem,565,NO,not_fixed
424,16,    *RK++ = *SK++;,+,mbedtls,../tf-psa-crypto/drivers/builtin/src/camellia.c,mbedtls_camellia_setkey_dec,Ofast--sroa-skip-mem2reg|O1--sroa-skip-mem2reg|Os--sroa-skip-mem2reg|O3--sroa-skip-mem2reg|Os--unroll-force-peel-count=50|Oz--sroa-skip-mem2reg|Oz--unroll-force-peel-count=50|O2--sroa-skip-mem2reg,flag1,RISCV,clang20,cjump,566,NO,not_fixed
425,16,    *RK++ = *SK++;,+,mbedtls,../tf-psa-crypto/drivers/builtin/src/camellia.c,mbedtls_camellia_setkey_dec,Ofast--sroa-skip-mem2reg|O1--sroa-skip-mem2reg|Os--sroa-skip-mem2reg|O3--sroa-skip-mem2reg|Os--unroll-force-peel-count=50|Oz--sroa-skip-mem2reg|Oz--unroll-force-peel-count=50|O2--sroa-skip-mem2reg,flag1,RISCV,clang20,cjump,566,NO,not_fixed
426,16,    *RK++ = *SK++;,+,mbedtls,../tf-psa-crypto/drivers/builtin/src/camellia.c,mbedtls_camellia_setkey_dec,Ofast--sroa-skip-mem2reg|O1--sroa-skip-mem2reg|Os--sroa-skip-mem2reg|O3--sroa-skip-mem2reg|Os--unroll-force-peel-count=50|Oz--sroa-skip-mem2reg|Oz--unroll-force-peel-count=50|O2--sroa-skip-mem2reg,flag1,RISCV,clang20,cjump,566,NO,not_fixed
422,17,    SK = cty.rk + 24 * 2 + 8 * idx * 2;,+,mbedtls,../tf-psa-crypto/drivers/builtin/src/camellia.c,mbedtls_camellia_setkey_dec,O3--unroll-count=50|Ofast--unroll-count=50,flag1,RISCV,clang14,cjump,400,NO,not_fixed
422,26,    SK = cty.rk + 24 * 2 + 8 * idx * 2;,+,mbedtls,../tf-psa-crypto/drivers/builtin/src/camellia.c,mbedtls_camellia_setkey_dec,Ofast--sroa-skip-mem2reg|O1--sroa-skip-mem2reg|Os--sroa-skip-mem2reg|O3--sroa-skip-mem2reg|Oz--sroa-skip-mem2reg|O2--sroa-skip-mem2reg,flag1,RISCV,clang20,cjump,564,NO,not_fixed
194,15,    ctx->y[0] |= ((ctx->tag_len - 2) / 2) << 3;,|,mbedtls,../tf-psa-crypto/drivers/builtin/src/ccm.c,ccm_calculate_first_block_if_ready,Ofast|O1|Os|O3|O2|Oz,levels,RISCV,clang14,cjump,401,NO,not_fixed
383,67,    curr_node_id = MERKLE_TREE_INTERNAL_NODE_AM(ctx->params.type) +,+,mbedtls,../tf-psa-crypto/drivers/builtin/src/lms.c,mbedtls_lms_verify,Oz--x86-cmov-converter-force-all,flag1,X8664,clang18|clang20,cjump,133,NO,not_fixed
5361,31,    return (int) (out_hdr_len + transform_expansion);,+,mbedtls,ssl_msg.c,mbedtls_ssl_get_record_expansion,O3--x86-cmov-converter-force-all|O1--x86-cmov-converter-force-all|Os--x86-cmov-converter-force-all|O2--x86-cmov-converter-force-all|Oz--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all,flag1,X8664,clang18|clang20,cjump,139,NO,not_fixed
522,40,    return (mbedtls_ct_condition_t) (x & y);,&,mbedtls,../tf-psa-crypto/drivers/builtin/src/rsa.c|../tf-psa-crypto/drivers/builtin/src/cipher.c|ssl_msg.c,mbedtls_rsa_rsaes_oaep_decrypt|get_one_and_zeros_padding|mbedtls_ssl_decrypt_buf,O1--disable-select-optimize=false|Ofast|O1|O3--disable-select-optimize=false|Os|O3|O2--disable-select-optimize=false|Ofast--disable-select-optimize=false|O2|Oz,levels|flag1,MIPS64|RISCV|MIPS32EL,clang14|clang18|clang20,cjump,137,YES,mbedtls@CVE-2025-66442
528,40,    return (mbedtls_ct_condition_t) (x | y);,|,mbedtls,../tf-psa-crypto/drivers/builtin/src/cipher.c|../tf-psa-crypto/drivers/builtin/src/bignum.c|../tf-psa-crypto/drivers/builtin/src/rsa.c,get_zeros_and_len_padding|mbedtls_mpi_lt_mpi_ct|mbedtls_rsa_rsaes_pkcs1_v15_decrypt|get_pkcs_padding,O1--disable-select-optimize=false|Ofast|O1|O3--disable-select-optimize=false|Os|O3|O2--disable-select-optimize=false|Ofast--disable-select-optimize=false|O2|Oz,levels|flag1,MIPS64|RISCV|MIPS32EL,clang14|clang18|clang20,cjump,136,YES,mbedtls@CVE-2025-66442
267,44,    return (mbedtls_ct_uint_t) ((condition & if1) | (not_cond & if0));,&,mbedtls,../tf-psa-crypto/drivers/builtin/src/cipher.c,get_one_and_zeros_padding,O1--disable-select-optimize=false|Ofast--disable-select-optimize=false|O2--disable-select-optimize=false|O3--disable-select-optimize=false,flag1,MIPS64|MIPS32EL|RISCV,clang18|clang20,cjump,129,YES,mbedtls@CVE-2025-66442
267,51,    return (mbedtls_ct_uint_t) ((condition & if1) | (not_cond & if0));,|,mbedtls,../tf-psa-crypto/drivers/builtin/src/cipher.c,get_one_and_zeros_padding,Oz--inline-call-penalty=50|Oz--inline-threshold=100|Ofast|O1|Os|O3|Oz--inline-call-penalty=100|Oz--inline-threshold=50|O2,levels|flag1,RISCV,clang14,cjump,402,YES,mbedtls@CVE-2025-66442
106,41,    return (mbedtls_md_type_t) (psa_alg & PSA_ALG_HASH_MASK);,&,mbedtls,../tf-psa-crypto/drivers/builtin/src/psa_crypto_rsa.c|../tf-psa-crypto/drivers/builtin/src/psa_crypto_ecp.c,mbedtls_psa_ecdsa_sign_hash|psa_rsa_oaep_set_padding_mode|mbedtls_psa_rsa_verify_hash|mbedtls_psa_rsa_sign_hash,Oz-fglobal-isel|O2--bonus-inst-threshold=100|Ofast--bonus-inst-threshold=100|O1--bonus-inst-threshold=50|Ofast--bonus-inst-threshold=50|Os|O3--bonus-inst-threshold=50|Os-fglobal-isel|Os--x86-cmov-converter-force-all|O1--bonus-inst-threshold=100|O3--bonus-inst-threshold=100|Oz--x86-cmov-converter-force-all|O2--bonus-inst-threshold=50|Oz,levels|flag1,X8664|RISCV,clang14|clang18,cjump,135,NO,not_fixed
467,42,    return (mbedtls_mpi_uint) (condition & if1);,&,mbedtls,../tf-psa-crypto/drivers/builtin/src/bignum_core.c,mbedtls_mpi_core_add_if,Ofast|O3,levels,MIPS64|MIPS32EL,clang18,cjump,128,YES,not_fixed
9074,60,    return (psa_crypto_driver_pake_step_t) (key_share_step + stage->step - PSA_PAKE_STEP_KEY_SHARE);,+,mbedtls,../tf-psa-crypto/core/psa_crypto.c,psa_pake_input|psa_pake_output,O3-fglobal-isel|O2-fglobal-isel|Ofast-fglobal-isel,flag1,RISCV,clang18|clang20,cjump,124,NO,not_fixed
448,32,    return (size_t) (condition & if1);,&,mbedtls,ssl_msg.c,mbedtls_ssl_decrypt_buf,Os--unroll-force-peel-count=100|Ofast--unroll-force-peel-count=100|O2--unroll-force-peel-count=100|Ofast--unroll-force-peel-count=50|O3--unroll-force-peel-count=50|Os--unroll-force-peel-count=50|O3--unroll-force-peel-count=100|O2--unroll-force-peel-count=50,flag1,RISCV,clang14,cjump,403,YES,mbedtls@CVE-2025-66442
292,30,"                             | constant_time_lt(params->omega, h_ones)))",|,openssl,crypto/ml_dsa/ml_dsa_sign.c,ossl_ml_dsa_sign,O3--x86-cmov-converter-force-all|O1--x86-cmov-converter-force-all|Os--x86-cmov-converter-force-all|O1-fglobal-isel|O2--x86-cmov-converter-force-all|Oz--x86-cmov-converter-force-all|Ofast--x86-cmov-converter-force-all,flag1,X8664|RISCV,clang18|clang20,cjump,195,YES,not_fixed
580,50,                         (table[j + 1 * xstride] & y1) |,&,openssl,crypto/bn/bn_exp.c,MOD_EXP_CTIME_COPY_FROM_PREBUF,Ofast|O1|Os|O3|O1-fglobal-isel|O2|Oz,levels|flag1,X8664|MIPS64|AArch64|RISCV,clang18|clang20,cjump,149,YES,not_fixed
581,50,                         (table[j + 2 * xstride] & y2) |,&,openssl,crypto/bn/bn_exp.c,MOD_EXP_CTIME_COPY_FROM_PREBUF,Ofast|O1|Os|O3|O1-fglobal-isel|O2|Oz,levels|flag1,X8664|MIPS64|AArch64|RISCV,clang18|clang20,cjump,150,YES,not_fixed
582,50,                         (table[j + 3 * xstride] & y3) ),&,openssl,crypto/bn/bn_exp.c,MOD_EXP_CTIME_COPY_FROM_PREBUF,Ofast|O1|Os|O3|O1-fglobal-isel|O2|Oz,levels|flag1,X8664|MIPS64|AArch64|RISCV,clang18|clang20,cjump,151,YES,not_fixed
49,28,                         i * dump_width);,*,openssl,crypto/bio/bio_dump.c,BIO_dump_cb,O1--force-specialization,flag1,RISCV,clang20,cjump,571,NO,not_fixed
142,43,                        ovec[i] |= ovec[i + 1] >> (8 - num % 8);,+,openssl,crypto/des/cfb64ede.c,DES_ede3_cfb_encrypt,O3--unroll-full-max-count=0|Os--mips-mixed-16-32|Ofast--unroll-threshold=0|O2-fno-unroll-loops|Os-fno-unroll-loops|Os--unroll-count=0|O2--unroll-full-max-count=0|O2--unroll-count=0|Os--unroll-full-max-count=0|O2--unroll-threshold-default=0|Ofast-fno-unroll-loops|Ofast--unroll-count=0|O2--unroll-threshold=0|Ofast--unroll-full-max-count=0|Ofast--unroll-threshold-aggressive=0|O3-fno-unroll-loops|O3--unroll-threshold=0|O3--unroll-count=0|O3--unroll-threshold-aggressive=0,flag1,X8664|MIPS64|AArch64|MIPS32EL,clang14|clang18|clang20,cjump,178,NO,not_fixed
179,43,                        ovec[i] |= ovec[i + 1] >> (8 - num % 8);,+,openssl,crypto/des/cfb64ede.c,DES_ede3_cfb_encrypt,O3--unroll-full-max-count=0|Os--mips-mixed-16-32|Ofast--unroll-threshold=0|O2-fno-unroll-loops|Os-fno-unroll-loops|Os--unroll-count=0|O2--unroll-full-max-count=0|O2--unroll-count=0|Os--unroll-full-max-count=0|O2--unroll-threshold-default=0|Ofast-fno-unroll-loops|Ofast--unroll-count=0|O2--unroll-threshold=0|Ofast--unroll-full-max-count=0|Ofast--unroll-threshold-aggressive=0|O3-fno-unroll-loops|O3--unroll-threshold=0|O3--unroll-count=0|O3--unroll-threshold-aggressive=0,flag1,X8664|MIPS64|AArch64|MIPS32EL,clang14|clang18|clang20,cjump,178,NO,not_fixed
583,24,"                       & ((BN_ULONG)0 - (constant_time_eq_int(j,idx)&1));",&,openssl,crypto/bn/bn_exp.c,MOD_EXP_CTIME_COPY_FROM_PREBUF,O3--disable-loop-level-heuristics|Oz-fglobal-isel|O1--x86-cmov-converter-force-all|Ofast|Ofast--disable-loop-level-heuristics|Os-fglobal-isel|O3|Os--x86-cmov-converter-force-all|O1-fglobal-isel|O2-fglobal-isel|O2--x86-cmov-converter-force-all|Oz--x86-cmov-converter-force-all,levels|flag1,X8664|AArch64|RISCV,clang18|clang20,cjump,152,YES,not_fixed
110,23,                      + mac_size;,+,openssl,ssl/record/methods/tls_pad.c,tls1_cbc_remove_padding_and_mac,Oz--instcombine-max-iterations=0|O2--instcombine-max-iterations=0|O1--instcombine-max-iterations=0|Os--instcombine-max-iterations=0|O3--instcombine-max-iterations=0|Ofast--instcombine-max-iterations=0,flag1,RISCV,clang14,cjump,453,NO,not_fixed
658,32,                    u1 = udp[i + 1];,+,openssl,crypto/bn/bn_gf2m.c,BN_GF2m_mod_inv,Ofast|O3|O2,levels,X8664|AArch64,clang14|clang18|clang20,cjump,156,YES,not_fixed
167,20,                   + contenttypelen + SSL3_RT_SEND_MAX_ENCRYPTED_OVERHEAD;,+,openssl,ssl/record/methods/tls_common.c,tls_setup_write_buffer,Oz--instcombine-max-iterations=0|O2--instcombine-max-iterations=0|Os--instcombine-max-iterations=0|O3--instcombine-max-iterations=0|Ofast--instcombine-max-iterations=0,flag1,RISCV,clang14,cjump,452,NO,not_fixed
1204,32,                  (tmp = t_d[i + 1]) << BN_NIST_521_LSHIFT) & BN_MASK2;,+,openssl,crypto/bn/bn_nist.c,BN_nist_mod_521,Ofast--unroll-count=0|O2--unroll-threshold=0|Ofast--unroll-full-max-count=0|Ofast--unroll-threshold-aggressive=0|O3-fno-unroll-loops|Os|O2--unroll-full-max-count=0|O2--unroll-count=0|O2--unroll-threshold-default=0|O3--unroll-full-max-count=0|Ofast-fno-unroll-loops|O3--unroll-count=0|Ofast--unroll-threshold=0|O3--unroll-threshold=0|O2-fno-unroll-loops|O3--unroll-threshold-aggressive=0,levels|flag1,AArch64,clang14|clang18|clang20,cjump,174,YES,not_fixed
816,37,                *(ap++) = ((t << 1) | c) & BN_MASK2;,|,openssl,crypto/bn/bn_nist.c,BN_nist_mod_256,Ofast--instcombine-max-iterations=0|O2--instcombine-max-iterations=0|O3--instcombine-max-iterations=0,flag1,RISCV,clang14,cjump,424,YES,not_fixed
1075,37,                *(ap++) = ((t << 1) | c) & BN_MASK2;,|,openssl,crypto/bn/bn_nist.c,BN_nist_mod_384,Ofast--instcombine-max-iterations=0|O2--instcombine-max-iterations=0|O3--instcombine-max-iterations=0,flag1,RISCV,clang14,cjump,424,YES,not_fixed
531,22,                *curr++ = reduce_once(odd + even);,+,openssl,crypto/ml_kem/ml_kem.c,scalar_ntt,Ofast|O3,levels,X8664|AArch64,clang14,cjump,432,YES,not_fixed
563,22,                *curr++ = reduce_once(odd + even);,+,openssl,crypto/ml_kem/ml_kem.c,scalar_inverse_ntt,Ofast|O3,levels,X8664|AArch64,clang14,cjump,432,YES,not_fixed
